DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-08 01:00:00;1.3;55.3;130.0;1.0;230.0;80.0;146.0;166.0
2021-08-08 02:00:00;1.3;51.5;130.0;0.0;230.0;80.0;133.0;160.0
2021-08-08 03:00:00;0.8;50.1;100.0;1.0;220.0;50.0;142.0;160.0
2021-08-08 04:00:00;1.7;43.7;110.0;0.0;220.0;60.0;142.0;160.0
2021-08-08 05:00:00;3.1;40.1;120.0;8.0;220.0;70.0;140.0;156.0
2021-08-08 06:00:00;2.7;39.4;140.0;1.0;220.0;90.0;137.0;163.0
2021-08-08 07:00:00;0.8;40.4;140.0;0.0;200.0;80.0;130.0;161.0
2021-08-08 08:00:00;1.0;39.4;150.0;0.0;220.0;80.0;128.0;168.0
2021-08-08 09:00:00;0.8;41.0;160.0;0.0;210.0;90.0;126.0;171.0
2021-08-08 10:00:00;1.5;45.2;150.0;0.0;200.0;90.0;125.0;184.0
2021-08-08 11:00:00;-0.4;50.0;140.0;0.0;220.0;90.0;123.0;184.0
2021-08-08 12:00:00;0.2;48.8;150.0;4.0;230.0;80.0;153.0;184.0
2021-08-08 13:00:00;0.0;53.7;140.0;0.0;230.0;80.0;129.0;185.0
2021-08-08 14:00:00;2.1;58.8;150.0;0.0;230.0;80.0;129.0;190.0
2021-08-08 15:00:00;2.9;58.3;160.0;0.0;230.0;100.0;125.0;176.0
2021-08-08 16:00:00;1.5;63.2;180.0;0.0;230.0;100.0;128.0;161.0
2021-08-08 17:00:00;0.8;62.4;150.0;0.0;210.0;90.0;133.0;169.0
2021-08-08 18:00:00;2.1;54.0;130.0;0.0;210.0;70.0;132.0;171.0
2021-08-08 19:00:00;1.7;50.2;130.0;0.0;220.0;70.0;119.0;169.0
2021-08-08 20:00:00;1.7;50.4;130.0;0.0;210.0;80.0;118.0;167.0
2021-08-08 21:00:00;1.9;51.9;140.0;0.0;210.0;90.0;119.0;165.0
2021-08-08 22:00:00;0.6;52.6;120.0;0.0;220.0;70.0;123.0;159.0
2021-08-08 23:00:00;0.2;54.1;120.0;0.0;220.0;80.0;125.0;158.0
2021-08-09 00:00:00;0.2;53.8;110.0;0.0;210.0;70.0;125.0;157.0
2021-08-09 01:00:00;0.6;51.6;100.0;0.0;210.0;60.0;121.0;153.0
2021-08-09 02:00:00;2.7;47.9;100.0;0.0;210.0;60.0;123.0;153.0
2021-08-09 03:00:00;1.5;47.3;90.0;0.0;200.0;60.0;124.0;151.0
2021-08-09 04:00:00;2.5;46.4;90.0;0.0;210.0;60.0;124.0;153.0
2021-08-09 05:00:00;3.4;45.1;100.0;0.0;210.0;60.0;126.0;159.0
2021-08-09 06:00:00;5.7;42.4;100.0;0.0;190.0;50.0;128.0;164.0
2021-08-09 07:00:00;5.9;38.1;90.0;0.0;180.0;50.0;132.0;168.0
2021-08-09 08:00:00;10.1;31.0;90.0;0.0;190.0;60.0;132.0;171.0
2021-08-09 09:00:00;8.6;31.8;100.0;0.0;200.0;60.0;141.0;173.0
2021-08-09 10:00:00;5.7;34.8;120.0;0.0;200.0;70.0;138.0;178.0
2021-08-09 11:00:00;5.9;36.1;140.0;0.0;210.0;90.0;136.0;199.0
2021-08-09 12:00:00;2.9;48.8;120.0;1.0;210.0;70.0;141.0;178.0
2021-08-09 13:00:00;4.0;51.0;120.0;0.0;220.0;70.0;136.0;188.0
2021-08-09 14:00:00;3.1;51.9;120.0;2.0;240.0;70.0;140.0;194.0
2021-08-09 15:00:00;3.2;50.6;120.0;0.0;240.0;80.0;132.0;193.0
2021-08-09 16:00:00;1.9;58.5;140.0;0.0;240.0;80.0;133.0;193.0
2021-08-09 17:00:00;1.7;59.9;110.0;0.0;230.0;70.0;135.0;183.0
2021-08-09 18:00:00;2.5;55.1;100.0;0.0;240.0;50.0;137.0;176.0
2021-08-09 19:00:00;3.8;48.9;120.0;0.0;230.0;60.0;116.0;174.0
2021-08-09 20:00:00;2.7;46.4;100.0;0.0;210.0;60.0;125.0;169.0
2021-08-09 21:00:00;5.0;38.8;90.0;0.0;210.0;50.0;124.0;170.0
2021-08-09 22:00:00;5.7;35.7;90.0;0.0;210.0;50.0;125.0;165.0
2021-08-09 23:00:00;4.8;38.1;90.0;0.0;210.0;60.0;129.0;165.0
2021-08-10 00:00:00;2.1;40.3;90.0;0.0;210.0;50.0;130.0;163.0
2021-08-10 01:00:00;2.7;39.0;80.0;0.0;210.0;50.0;131.0;161.0
2021-08-10 02:00:00;4.6;35.4;90.0;0.0;220.0;50.0;132.0;157.0
2021-08-10 03:00:00;3.8;32.7;90.0;0.0;210.0;60.0;134.0;154.0
2021-08-10 04:00:00;5.2;29.3;80.0;0.0;200.0;40.0;137.0;158.0
2021-08-10 05:00:00;5.2;29.4;90.0;0.0;210.0;50.0;142.0;164.0
2021-08-10 06:00:00;6.7;25.3;90.0;4.0;210.0;50.0;145.0;167.0
2021-08-10 07:00:00;6.7;26.0;100.0;0.0;220.0;60.0;142.0;172.0
2021-08-10 08:00:00;5.3;30.4;100.0;0.0;240.0;60.0;150.0;177.0
2021-08-10 09:00:00;5.5;32.6;80.0;0.0;260.0;50.0;148.0;191.0
2021-08-10 10:00:00;1.9;50.5;80.0;0.0;260.0;50.0;138.0;197.0
2021-08-10 11:00:00;1.1;57.8;80.0;0.0;260.0;50.0;141.0;204.0
2021-08-10 12:00:00;0.8;58.8;90.0;0.0;240.0;50.0;139.0;210.0
2021-08-10 13:00:00;3.2;55.8;90.0;0.0;260.0;50.0;131.0;204.0
