;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
125;344;20200706;6;270;70;70;120;154;129.0;94;5;60;0;0;10128;80;2;67;1.0;7;0;0;0;0;0
126;344;20200706;7;270;80;80;140;151;;98;3;74;0;0;10136;69;8;70;;5;0;0;0;0;0
127;344;20200706;8;280;70;60;130;146;;98;1;68;0;-1;10143;71;8;72;22.0;7;0;1;0;0;0
128;344;20200706;9;270;70;70;120;154;;98;0;85;0;0;10150;80;8;69;2.0;7;0;0;0;0;0
129;344;20200706;10;280;70;70;120;149;;100;1;113;0;-1;10157;69;8;72;81.0;7;0;1;0;0;0
130;344;20200706;11;280;70;50;130;138;;103;2;112;2;3;10167;73;8;79;81.0;7;0;1;0;0;0
131;344;20200706;12;280;70;80;130;170;142.0;99;6;210;0;-1;10172;80;4;62;23.0;7;0;1;0;0;0
132;344;20200706;13;290;80;70;120;163;;90;6;212;0;0;10178;81;8;62;;5;0;0;0;0;0
133;344;20200706;14;290;60;50;110;150;;117;0;101;2;2;10186;75;8;80;23.0;7;0;1;0;0;0
134;344;20200706;15;280;50;50;100;158;;112;0;102;0;-1;10192;75;8;74;23.0;7;0;1;0;0;0
135;344;20200706;16;290;60;50;100;166;;119;3;102;0;0;10197;75;8;74;;5;0;0;0;0;0
136;344;20200706;17;280;60;60;100;163;;103;10;149;0;0;10201;80;4;67;;5;0;0;0;0;0
137;344;20200706;18;310;50;50;90;154;148.0;96;5;66;0;0;10205;80;3;68;1.0;7;0;0;0;0;0
138;344;20200706;19;280;40;30;80;145;;101;8;40;0;0;10211;75;5;74;;5;0;0;0;0;0
139;344;20200706;20;290;30;20;60;130;;100;3;12;0;0;10214;70;1;82;;5;0;0;0;0;0
140;344;20200706;21;260;20;20;30;112;;90;0;0;0;0;10219;70;0;86;;5;0;0;0;0;0
141;344;20200706;22;250;20;20;20;110;;96;0;0;0;0;10223;65;0;91;;5;0;0;0;0;0
142;344;20200706;23;270;20;10;20;103;;97;0;0;0;0;10221;65;0;96;;5;0;0;0;0;0
143;344;20200706;24;180;10;10;10;104;72.0;99;0;0;0;0;10219;65;1;96;;5;0;0;0;0;0
144;344;20200707;1;190;10;10;20;112;;105;0;0;0;0;10217;65;8;95;;5;0;0;0;0;0
145;344;20200707;2;160;10;20;20;121;;108;0;0;0;0;10211;65;8;92;;5;0;0;0;0;0
146;344;20200707;3;170;20;20;30;122;;106;0;0;0;0;10207;70;8;90;;5;0;0;0;0;0
147;344;20200707;4;190;20;20;30;131;;113;0;1;0;0;10203;70;8;88;;5;0;0;0;0;0
148;344;20200707;5;170;30;30;50;144;;117;0;6;0;0;10200;70;8;84;;5;0;0;0;0;0
149;344;20200707;6;190;40;40;70;158;72.0;128;5;54;0;0;10198;70;5;82;;5;0;0;0;0;0
150;344;20200707;7;270;50;50;80;164;;118;10;116;0;0;10198;75;5;74;;5;0;0;0;0;0
151;344;20200707;8;280;50;60;90;166;;102;8;167;0;0;10201;80;8;66;;5;0;0;0;0;0
152;344;20200707;9;270;50;50;90;165;;101;2;153;0;0;10203;80;8;65;;5;0;0;0;0;0
153;344;20200707;10;280;50;50;90;174;;105;5;210;0;0;10204;80;4;64;;5;0;0;0;0;0
154;344;20200707;11;270;50;50;90;182;;98;10;306;0;0;10201;81;3;58;;5;0;0;0;0;0
155;344;20200707;12;270;60;60;100;186;154.0;105;5;219;0;0;10201;81;8;59;;5;0;0;0;0;0
156;344;20200707;13;250;60;60;90;184;;111;6;265;0;0;10199;82;8;62;;5;0;0;0;0;0
157;344;20200707;14;260;60;50;90;183;;105;8;263;0;0;10196;81;8;60;;5;0;0;0;0;0
158;344;20200707;15;270;50;50;90;177;;98;6;206;0;0;10192;82;8;59;;5;0;0;0;0;0
159;344;20200707;16;250;50;40;80;176;;93;0;108;0;0;10187;82;8;58;;5;0;0;0;0;0
160;344;20200707;17;260;40;40;60;173;;95;0;68;0;0;10183;83;8;60;;5;0;0;0;0;0
161;344;20200707;18;270;30;30;60;159;154.0;109;0;24;0;-1;10181;75;8;72;81.0;7;0;1;0;0;0
162;344;20200707;19;310;20;10;40;149;;120;0;11;5;1;10177;70;8;82;57.0;7;0;1;0;0;0
163;344;20200707;20;270;10;10;30;146;;123;0;3;0;-1;10176;63;8;86;81.0;7;0;1;0;0;0
164;344;20200707;21;70;10;20;20;140;;126;0;0;0;-1;10171;70;8;90;23.0;7;0;1;0;0;0
165;344;20200707;22;10;10;10;20;144;;127;0;0;2;1;10172;57;8;89;52.0;7;0;1;0;0;0
166;344;20200707;23;280;10;10;30;135;;129;0;0;7;13;10168;65;8;96;23.0;7;0;1;0;0;0
167;344;20200707;24;220;10;10;20;137;136.0;127;0;0;0;0;10165;65;8;93;2.0;7;0;0;0;0;0
168;344;20200708;1;230;20;20;40;134;;126;0;0;9;4;10161;63;8;94;51.0;7;0;1;0;0;0
169;344;20200708;2;220;20;30;40;135;;127;0;0;10;8;10155;65;8;94;51.0;7;0;1;0;0;0
170;344;20200708;3;230;30;20;40;137;;130;0;0;10;6;10149;65;8;95;51.0;7;0;1;0;0;0
171;344;20200708;4;240;20;20;40;136;;129;0;0;7;1;10149;65;8;95;51.0;7;0;1;0;0;0
172;344;20200708;5;210;20;20;30;140;;128;0;3;7;1;10145;65;8;92;51.0;7;0;1;0;0;0
173;344;20200708;6;200;20;20;40;145;135.0;136;0;19;4;1;10144;65;8;94;22.0;7;0;1;0;0;0
174;344;20200708;7;200;30;30;50;149;;137;0;32;2;1;10145;65;8;92;57.0;7;0;1;0;0;0
175;344;20200708;8;190;30;30;50;147;;140;0;25;10;16;10146;59;8;95;62.0;7;0;1;0;0;0
176;344;20200708;9;200;30;20;50;149;;141;0;21;10;8;10146;65;8;94;57.0;7;0;1;0;0;0
177;344;20200708;10;200;20;20;40;158;;147;0;34;6;1;10149;65;8;93;23.0;7;0;1;0;0;0
178;344;20200708;11;220;30;30;40;166;;152;0;75;0;0;10149;65;8;91;;5;0;0;0;0;0
179;344;20200708;12;0;10;0;40;168;148.0;150;0;75;0;0;10149;70;8;88;2.0;7;0;0;0;0;0
180;344;20200708;13;270;20;40;50;169;;150;0;62;0;-1;10152;58;8;88;51.0;7;0;1;0;0;0
181;344;20200708;14;240;40;40;70;180;;150;1;145;0;-1;10153;70;8;82;22.0;7;0;1;0;0;0
182;344;20200708;15;260;40;40;70;179;;154;0;65;0;0;10153;70;8;85;2.0;7;0;0;0;0;0
183;344;20200708;16;260;40;30;60;183;;156;1;84;0;0;10151;70;8;84;;5;0;0;0;0;0
184;344;20200708;17;280;30;20;50;179;;154;2;63;0;-1;10153;70;8;85;23.0;7;0;1;0;0;0
185;344;20200708;18;270;20;20;40;177;181.0;152;2;31;0;0;10151;70;8;85;2.0;7;0;0;0;0;0
186;344;20200708;19;260;20;20;40;171;;151;0;11;0;0;10151;70;8;87;;5;0;0;0;0;0
187;344;20200708;20;60;20;10;30;160;;151;0;2;0;-1;10151;65;8;94;81.0;7;0;1;0;0;0
188;344;20200708;21;70;10;10;20;159;;154;0;0;0;-1;10153;62;8;96;51.0;7;0;1;0;0;0
189;344;20200708;22;100;10;10;20;160;;156;0;0;7;1;10149;58;8;97;52.0;7;0;1;0;0;0
190;344;20200708;23;170;20;20;30;163;;158;0;0;6;1;10144;58;8;97;52.0;7;0;1;0;0;0
191;344;20200708;24;190;20;30;50;160;157.0;156;0;0;9;6;10140;50;8;97;52.0;7;0;1;0;0;0
192;344;20200709;1;170;30;30;50;162;;158;0;0;10;7;10133;50;8;97;52.0;7;0;1;0;0;0
193;344;20200709;2;220;40;50;70;166;;162;0;0;10;17;10128;50;8;97;82.0;7;0;1;0;0;0
194;344;20200709;3;220;60;60;100;166;;160;0;0;9;13;10126;56;8;96;52.0;7;0;1;0;0;0
195;344;20200709;4;230;60;60;100;168;;161;0;1;6;3;10125;64;8;95;51.0;7;0;1;0;0;0
196;344;20200709;5;230;60;60;100;167;;161;0;3;5;5;10121;60;8;95;23.0;7;0;1;0;0;0
197;344;20200709;6;240;70;70;120;166;160.0;158;0;9;0;-1;10122;60;8;94;22.0;7;0;1;0;0;0
198;344;20200709;7;240;70;70;120;165;;157;0;11;3;5;10119;50;8;95;82.0;7;0;1;0;0;0
199;344;20200709;8;230;60;60;100;169;;160;0;26;7;6;10122;62;8;94;81.0;7;0;1;0;0;0
200;344;20200709;9;240;70;70;120;174;;161;0;57;0;-1;10121;61;8;92;23.0;7;0;1;0;0;0
201;344;20200709;10;230;70;80;130;170;;160;0;68;9;7;10125;39;8;94;52.0;7;0;1;0;0;0
202;344;20200709;11;240;70;80;130;170;;154;0;65;0;-1;10122;66;8;90;22.0;7;0;1;0;0;0
203;344;20200709;12;240;80;70;120;175;163.0;158;0;54;0;0;10123;68;8;89;2.0;7;0;0;0;0;0
204;344;20200709;13;240;80;70;120;176;;155;0;47;0;0;10122;67;8;87;;5;0;0;0;0;0
205;344;20200709;14;240;70;60;120;180;;158;0;54;0;0;10122;70;8;87;;5;0;0;0;0;0
206;344;20200709;15;240;70;70;140;178;;156;0;33;0;0;10121;70;8;87;;5;0;0;0;0;0
207;344;20200709;16;240;70;70;120;178;;160;0;53;0;0;10118;64;8;89;;5;0;0;0;0;0
208;344;20200709;17;230;80;70;130;177;;158;0;43;0;0;10115;70;8;88;;5;0;0;0;0;0
209;344;20200709;18;240;70;70;110;172;171.0;159;0;16;0;-1;10113;57;8;92;51.0;7;0;1;0;0;0
210;344;20200709;19;230;50;40;110;173;;161;0;11;1;1;10108;63;8;93;51.0;7;0;1;0;0;0
211;344;20200709;20;230;50;60;90;175;;157;0;4;0;-1;10102;70;8;89;22.0;7;0;1;0;0;0
212;344;20200709;21;230;60;60;100;170;;155;0;0;0;0;10101;70;8;90;2.0;7;0;0;0;0;0
213;344;20200709;22;230;40;20;90;170;;157;0;0;0;0;10096;65;8;92;;5;0;0;0;0;0
214;344;20200709;23;240;40;40;60;169;;155;0;0;0;0;10093;65;8;91;;5;0;0;0;0;0
215;344;20200709;24;240;40;40;70;171;163.0;154;0;0;0;0;10089;69;8;90;2.0;7;0;0;0;0;0
216;344;20200710;1;230;50;40;90;167;;156;0;0;3;1;10083;50;8;93;52.0;7;0;1;0;0;0
217;344;20200710;2;230;40;50;70;164;;159;0;0;9;3;10079;35;8;96;53.0;7;0;1;0;0;0
218;344;20200710;3;260;40;50;70;163;;160;0;0;10;18;10074;26;8;98;53.0;7;0;1;0;0;0
219;344;20200710;4;270;30;30;60;159;;154;0;1;9;12;10071;65;8;97;22.0;7;0;1;0;0;0
220;344;20200710;5;340;40;40;70;144;;135;0;7;0;0;10081;65;8;94;;5;0;0;0;0;0
221;344;20200710;6;350;40;50;80;150;143.0;134;3;50;0;0;10093;70;8;89;2.0;7;0;0;0;0;0
222;344;20200710;7;350;40;40;70;153;;127;0;57;0;0;10104;70;8;84;;5;0;0;0;0;0
223;344;20200710;8;330;30;40;60;143;;133;1;45;6;5;10117;56;8;93;58.0;7;0;1;0;0;0
224;344;20200710;9;360;50;50;90;144;;128;0;51;8;9;10129;70;8;90;23.0;7;0;1;0;0;0
225;344;20200710;10;340;40;50;90;158;;117;2;141;0;0;10139;75;8;76;;5;0;0;0;0;0
226;344;20200710;11;340;50;50;90;166;;113;1;103;0;0;10148;75;8;70;;5;0;0;0;0;0
227;344;20200710;12;330;50;40;80;167;144.0;111;2;154;0;0;10156;80;8;69;2.0;7;0;0;0;0;0
228;344;20200710;13;320;50;40;80;171;;111;5;210;0;0;10164;80;7;67;;5;0;0;0;0;0
229;344;20200710;14;340;50;50;80;168;;110;3;160;0;0;10171;80;5;68;;5;0;0;0;0;0
230;344;20200710;15;310;50;50;80;177;;99;8;203;0;0;10178;80;4;60;;5;0;0;0;0;0
231;344;20200710;16;340;40;30;70;168;;93;9;202;0;0;10182;82;2;61;;5;0;0;0;0;0
232;344;20200710;17;330;30;30;60;157;;92;3;81;0;0;10187;80;8;65;;5;0;0;0;0;0
233;344;20200710;18;350;30;30;50;158;151.0;94;5;63;0;0;10191;80;4;65;;5;0;0;0;0;0
234;344;20200710;19;330;20;10;50;151;;96;10;41;0;0;10194;80;0;69;;5;0;0;0;0;0
235;344;20200710;20;320;10;10;30;137;;103;3;10;0;0;10197;75;7;79;;5;0;0;0;0;0
236;344;20200710;21;260;10;10;20;128;;103;0;0;0;0;10204;70;6;84;;5;0;0;0;0;0
237;344;20200710;22;0;10;0;20;119;;104;0;0;0;0;10210;70;4;90;;5;0;0;0;0;0
238;344;20200710;23;210;10;10;10;113;;99;0;0;0;0;10213;65;0;91;;5;0;0;0;0;0
239;344;20200710;24;230;10;10;10;104;82.0;100;0;0;0;0;10216;65;0;97;;5;0;0;0;0;0
240;344;20200711;1;160;0;10;10;100;;95;0;0;0;0;10218;65;0;97;;5;0;0;0;0;0
241;344;20200711;2;0;0;0;10;96;;91;0;0;0;0;10220;65;0;97;;5;0;0;0;0;0
242;344;20200711;3;160;10;10;10;94;;89;0;0;0;0;10221;65;0;97;;5;0;0;0;0;0
243;344;20200711;4;160;10;10;10;98;;94;0;2;0;0;10225;65;0;97;;5;0;0;0;0;0
244;344;20200711;5;170;10;10;10;120;;115;8;26;0;0;10227;65;0;97;;5;0;0;0;0;0
245;344;20200711;6;220;10;20;20;150;70.0;115;10;75;0;0;10230;75;1;79;;5;0;0;0;0;0
246;344;20200711;7;230;20;20;40;165;;110;10;141;0;0;10234;80;8;69;;5;0;0;0;0;0
247;344;20200711;8;210;30;20;80;135;;108;2;70;7;6;10241;70;8;83;81.0;7;0;1;0;0;0
248;344;20200711;9;250;20;20;40;171;;124;8;217;0;-1;10242;75;8;73;23.0;7;0;1;0;0;0
249;344;20200711;10;260;30;30;60;186;;125;7;214;0;0;10244;80;3;67;;5;0;0;0;0;0
250;344;20200711;11;290;40;50;70;184;;109;7;213;0;0;10248;80;3;61;;5;0;0;0;0;0
251;344;20200711;12;280;50;50;80;180;148.0;103;10;309;0;0;10252;82;2;60;1.0;7;0;0;0;0;0
